v8,v10,v13
0,1,1
1,0,1
0,0,1
0,1,0
0,1,0
1,0,1
0,0,1
0,0,1
1,0,1
0,0,1
0,1,1
0,1,1
0,0,1
0,0,1
0,0,1
0,0,1
0,1,1
0,1,0
1,0,1
0,1,1
0,0,1
0,1,0
1,0,1
0,1,0
0,0,1
1,0,1
0,0,1
0,1,1
0,0,1
0,0,0
0,0,1
0,0,1
0,1,1
0,0,1
0,1,1
0,1,1
0,0,1
0,0,1
0,1,1
0,1,0
0,1,1
0,1,1
1,0,1
0,1,0
1,0,1
0,0,1
0,0,1
0,0,1
1,0,1
0,1,1
0,0,1
0,0,1
0,1,1
1,0,1
0,1,1
1,0,1
0,0,1
0,0,1
0,1,0
0,1,0
0,0,1
0,0,1
0,1,1
0,0,1
1,0,1
0,1,1
1,0,1
0,0,1
0,0,1
0,1,1
0,0,1
1,0,1
0,0,1
0,0,1
1,0,1
0,0,1
0,1,1
0,1,1
0,0,1
0,0,1
0,0,1
0,1,1
0,0,1
0,1,1
0,0,1
0,0,0
0,0,1
0,0,1
0,0,1
0,1,1
0,1,1
0,0,1
0,1,1
0,0,1
0,1,1
0,0,1
0,0,1
0,0,1
0,1,1
0,0,1
1,0,1
0,1,0
0,0,0
0,0,1
0,0,1
0,1,1
0,0,1
0,1,1
0,1,1
0,0,1
0,1,0
0,0,1
0,1,1
1,0,1
0,1,1
1,0,1
1,0,1
0,0,1
0,0,1
1,0,1
0,0,1
0,1,1
0,1,0
1,0,1
0,0,1
0,0,1
0,1,1
1,0,1
0,0,1
0,0,1
0,1,1
0,1,1
0,0,1
0,1,1
0,0,1
0,1,1
0,0,1
0,1,1
0,1,1
0,0,1
0,1,1
1,0,1
0,0,1
0,1,0
0,1,1
1,0,1
1,0,1
0,0,1
0,0,1
0,1,1
0,0,1
0,1,1
0,0,1
0,1,0
1,0,1
0,1,1
0,0,1
0,1,0
0,1,0
0,1,1
0,0,1
0,0,1
0,1,1
0,1,0
0,0,1
0,0,1
0,0,1
1,0,1
0,1,1
0,0,1
0,1,0
0,0,1
0,0,1
0,0,1
0,0,0
0,0,1
0,0,1
0,0,1
0,1,1
1,0,1
0,0,1
0,0,0
0,0,1
1,0,1
0,1,0
0,0,1
1,0,1
0,0,1
0,0,1
0,1,0
0,1,1
0,0,1
1,0,1
1,0,1
0,0,1
0,1,1
0,0,1
0,1,1
0,1,1
1,0,1
0,1,1
0,0,1
1,0,1
1,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,1,0
0,1,1
0,1,1
1,0,1
0,0,1
0,1,1
0,1,1
0,1,1
0,0,1
0,1,1
0,0,1
0,1,1
1,0,1
0,1,1
0,0,1
1,0,1
0,1,1
0,0,1
0,0,1
0,1,1
0,1,1
0,0,1
0,0,1
1,0,1
0,1,1
0,1,1
0,0,1
1,0,1
0,1,1
0,0,0
0,1,1
0,0,1
0,1,1
0,0,1
0,1,1
0,1,1
0,1,1
1,0,1
0,0,1
0,0,1
0,0,1
0,1,1
1,0,1
0,1,1
0,1,1
1,0,1
0,1,1
0,1,1
0,1,1
0,1,1
0,0,1
1,0,1
0,0,1
0,1,1
0,0,1
0,0,1
1,0,1
0,1,1
0,1,1
1,0,1
0,0,1
0,0,1
1,0,1
1,0,1
0,0,1
0,0,1
1,0,1
0,0,1
0,1,0
0,0,1
0,1,1
0,0,1
1,0,1
0,1,1
0,1,1
0,0,1
0,1,1
1,0,1
0,0,0
0,0,0
0,1,1
0,1,1
0,0,1
0,0,1
0,1,1
0,1,1
0,1,1
0,1,1
0,1,0
0,1,1
0,0,1
1,0,1
0,0,1
0,0,1
0,0,1
0,1,1
0,1,1
0,0,1
1,0,1
0,0,0
0,1,1
0,0,1
0,1,1
0,1,1
0,0,1
0,1,1
0,1,0
0,1,0
0,0,1
0,1,1
0,0,0
0,1,1
0,1,1
0,0,1
0,1,1
0,0,0
0,0,1
0,0,1
1,0,1
0,0,1
0,0,1
0,0,1
0,1,1
0,1,1
1,0,1
0,1,0
0,0,1
0,1,0
0,0,1
0,0,1
0,0,1
0,1,0
1,0,1
0,0,1
0,1,1
0,0,1
0,1,1
0,0,1
0,1,0
1,0,1
0,0,1
0,0,1
0,0,1
0,1,0
0,0,1
1,0,1
0,1,1
0,0,1
0,0,1
0,1,1
0,1,0
0,1,1
0,1,1
0,1,1
0,1,1
0,1,1
0,1,1
0,0,1
0,1,1
0,0,1
0,1,0
0,1,0
1,0,1
0,0,1
0,0,1
0,1,1
0,0,1
1,0,1
1,0,1
0,1,1
0,0,1
0,1,1
1,0,1
1,0,1
0,1,1
0,1,1
0,0,1
0,0,1
1,0,1
0,0,1
0,1,1
0,1,1
0,0,1
1,0,1
0,0,1
0,0,1
0,0,1
0,1,1
1,0,1
1,0,1
0,1,1
0,0,1
0,0,1
0,1,1
0,1,1
0,0,1
1,0,1
1,0,1
1,0,1
1,0,1
0,1,1
0,1,1
1,0,1
0,0,1
1,0,1
0,0,1
0,0,1
0,0,0
0,0,1
0,1,0
0,1,1
0,0,1
0,0,1
0,0,1
0,1,1
0,0,1
0,0,1
1,0,1
0,0,1
0,0,1
0,0,1
0,1,1
0,1,1
0,1,1
0,0,1
0,1,1
0,0,1
0,0,1
1,0,1
0,0,1
0,1,1
1,0,1
0,0,1
0,0,1
0,1,1
0,1,1
0,1,0
0,1,1
0,0,1
0,1,0
1,0,1
0,1,1
0,1,1
0,1,0
0,0,1
0,0,1
1,0,1
0,0,1
0,1,1
0,1,1
0,0,1
1,0,1
0,0,0
0,1,1
0,0,0
0,1,1
1,0,1
0,1,1
0,1,1
0,0,1
0,0,1
0,0,1
0,1,1
0,1,1
0,0,1
0,0,1
0,1,1
0,1,0
0,1,1
0,1,0
0,1,1
0,0,1
0,1,1
0,0,0
0,0,1
0,0,1
0,0,1
0,1,1
0,1,1
1,0,1
1,0,1
1,0,1
0,0,1
0,0,1
0,1,1
0,0,1
0,0,1
0,1,0
1,0,1
0,1,1
0,1,1
0,1,1
0,1,1
0,0,1
0,1,0
0,1,1
0,1,1
0,1,1
0,0,1
0,0,1
0,0,0
1,0,1
0,1,0
0,0,1
1,0,1
0,0,1
0,1,1
1,0,1
0,1,1
0,0,1
0,0,1
0,0,1
0,0,1
0,1,1
1,0,1
0,1,1
0,1,1
0,1,0
0,0,1
0,0,1
0,1,1
1,0,1
0,1,0
0,0,0
1,0,1
0,0,1
1,0,1
1,0,1
0,1,1
0,0,1
0,1,1
0,0,1
1,0,1
0,0,1
0,0,1
0,0,1
0,0,1
1,0,1
0,0,1
0,1,1
1,0,1
0,1,1
0,1,1
1,0,1
0,0,1
1,0,1
0,0,1
0,1,1
0,0,1
0,0,1
0,1,1
0,1,1
0,0,1
0,1,0
0,1,1
0,0,1
0,0,1
0,1,1
0,1,1
0,0,0
0,1,1
0,1,1
0,1,0
0,1,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,1,1
0,0,1
0,1,1
0,1,1
0,0,1
0,0,0
0,1,0
0,0,1
0,1,1
0,1,0
0,1,1
0,0,1
0,0,1
0,0,1
0,1,1
0,0,1
0,1,1
0,0,1
0,0,1
0,1,1
0,0,1
1,0,1
0,1,1
0,1,0
0,1,1
1,0,1
1,0,1
0,0,1
0,0,1
0,1,1
0,1,1
0,1,0
0,0,1
1,0,1
0,1,1
0,0,1
0,0,1
1,0,1
1,0,1
1,0,1
0,0,1
0,0,1
0,0,1
0,1,1
1,0,1
0,0,1
0,1,0
0,1,1
0,0,0
0,1,1
0,0,1
0,0,0
0,0,1
0,1,0
0,0,1
0,1,1
0,1,0
0,1,1
0,1,1
0,1,0
0,0,1
1,0,1
0,1,1
0,1,1
0,0,1
0,0,1
1,0,1
0,0,1
0,0,0
0,0,1
0,1,0
0,0,1
0,0,1
0,1,1
1,0,1
0,1,1
1,0,1
1,0,1
0,0,0
0,1,1
0,0,1
0,0,1
0,1,1
1,0,1
0,1,0
0,0,1
0,1,1
0,1,0
0,0,1
0,0,1
0,0,1
0,1,1
0,0,1
0,1,1
1,0,1
0,0,1
0,0,1
1,0,1
0,1,1
0,0,1
0,1,1
0,0,1
0,0,1
0,1,1
0,0,1
0,0,0
0,1,1
0,1,1
0,0,1
0,1,1
1,0,1
0,0,0
0,0,1
1,0,1
1,0,1
1,0,1
0,0,1
0,0,1
0,1,1
0,1,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
1,0,1
0,0,1
0,1,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,1,1
0,0,1
0,0,1
0,0,0
0,1,1
1,0,1
0,1,1
0,0,0
0,1,1
0,0,1
1,0,1
0,0,1
0,1,1
0,0,1
1,0,1
0,1,1
0,0,1
0,1,1
0,0,1
0,1,1
0,0,1
0,1,1
0,1,1
0,1,1
0,0,1
0,1,1
0,1,0
0,1,1
0,0,1
1,0,1
1,0,1
0,1,1
1,0,1
0,1,1
0,1,0
0,1,1
1,0,1
0,1,1
0,0,1
0,1,1
1,0,1
0,1,1
0,0,1
0,0,1
1,0,1
1,0,1
0,1,1
0,0,1
0,0,0
0,1,1
0,1,1
0,1,1
0,1,1
0,0,1
0,1,0
0,0,1
1,0,1
0,0,1
0,1,0
0,0,1
0,0,1
0,1,1
0,1,1
0,0,1
0,1,1
0,1,1
0,0,1
0,1,1
0,1,0
0,1,1
0,0,1
0,0,0
1,0,1
0,0,1
0,1,1
0,0,1
0,0,1
0,1,1
0,0,0
0,0,0
1,0,1
0,0,1
1,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,1,1
1,0,1
1,0,1
0,1,1
0,0,1
0,1,1
0,0,1
0,1,1
0,1,1
0,0,1
0,0,1
0,1,1
1,0,1
1,0,1
0,1,1
0,1,1
0,0,1
0,1,1
0,0,1
0,0,1
1,0,1
0,0,1
0,0,1
0,0,0
1,0,1
0,1,1
0,1,1
0,0,1
0,1,0
0,1,1
1,0,1
0,0,1
0,1,1
0,1,1
0,0,1
0,1,1
1,0,1
1,0,1
1,0,1
0,0,0
0,0,1
0,0,1
0,0,1
1,0,1
1,0,1
0,0,1
1,0,1
0,1,1
0,0,1
0,0,1
1,0,1
1,0,1
0,1,1
0,1,0
0,0,0
0,1,1
0,1,1
0,1,1
0,1,1
0,0,1
0,1,0
0,1,0
0,1,1
0,0,1
1,0,1
0,1,1
0,0,1
0,1,1
1,0,1
0,1,1
0,1,0
0,1,1
0,1,0
0,0,1
0,1,1
0,1,1
0,0,1
0,1,0
0,1,0
0,0,1
0,1,1
0,1,0
0,0,1
0,1,1
0,0,1
0,1,0
0,1,1
0,1,1
0,1,0
0,1,1
1,0,1
0,0,1
0,1,1
0,1,1
0,1,1
1,0,1
0,1,1
0,0,1
1,0,1
1,0,1
0,1,1
0,0,1
0,0,1
0,0,1
1,0,1
0,0,1
0,0,1
0,1,0
1,0,1
0,0,1
1,0,1
0,0,1
0,0,1
0,1,1
0,1,1
1,0,1
1,0,1
0,1,1
0,1,0
0,0,1
0,1,1
0,1,1
0,0,1
0,0,1
0,1,1
0,0,1
0,0,1
0,1,1
0,0,1
0,0,1
0,0,1
0,1,1
0,1,1
0,0,1
1,0,1
0,1,0
0,1,0
0,0,1
0,1,0
0,1,1
0,0,1
0,1,1
0,1,1
0,0,1
0,1,0
0,0,1
0,1,1
0,1,0
0,0,1
0,1,1
0,0,1
0,1,1
0,1,1
0,1,1
0,1,0
0,1,1
1,0,1
0,0,1
0,1,0
0,1,0
1,0,1
0,1,1
0,1,0
0,1,1
0,0,1
0,1,1
0,0,1
0,0,1
1,0,1
0,0,1
0,0,1
0,0,1
0,1,1
0,0,1
0,0,1
0,1,1
0,1,0
1,0,1
0,0,0
0,1,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,1,1
0,0,1
1,0,1
0,1,1
0,1,1
0,1,1
1,0,1
0,1,1
0,1,1
0,0,1
0,0,1
0,1,1
0,0,1
0,0,1
0,1,0
0,0,1
0,0,1
0,1,1
0,0,0
0,0,1
0,1,1
0,0,1
0,1,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,1,1
0,0,1
0,0,1
0,0,1
0,1,1
0,0,1
0,0,1
0,0,1
1,0,1
1,0,1
0,1,0
0,1,1
0,1,1
0,0,1
0,1,1
0,0,1
1,0,1
0,1,1
1,0,1
0,0,1
1,0,1
1,0,1
0,0,1
1,0,1
0,1,1
0,1,0
0,1,1
0,1,0
0,1,0
0,0,1
0,0,1
0,0,1
0,0,0
1,0,1
0,0,1
0,0,1
0,0,1
1,0,1
0,0,1
0,1,0
0,1,1
0,0,1
0,0,1
0,1,1
1,0,1
0,1,1
0,0,1
0,0,1
0,1,1
1,0,1
0,0,1
0,0,1
1,0,1
0,0,1
0,1,0
0,1,1
0,0,1
1,0,1
0,1,1
0,1,1
0,0,1
0,1,1
0,0,1
0,1,1
1,0,1
1,0,1
0,0,1
0,1,0
0,1,1
0,0,1
0,0,1
0,0,1
0,1,1
0,0,1
0,1,1
0,1,1
0,0,1
0,1,0
0,0,1
0,0,1
0,1,1
0,0,1
0,1,1
0,0,1
1,0,1
0,1,1
0,0,1
1,0,1
0,0,1
0,1,1
0,0,0
0,1,0
0,0,1
0,0,1
1,0,1
0,0,1
0,1,1
0,1,0
0,0,1
1,0,1
0,1,1
0,1,1
0,1,1
0,0,1
1,0,1
0,1,1
0,1,1
0,0,1
0,0,1
0,1,1
0,0,1
1,0,1
0,0,1
0,0,1
0,1,1
0,0,0
0,1,1
0,1,1
0,0,1
0,1,0
0,1,1
0,0,1
1,0,1
0,1,1
0,0,1
0,1,1
0,0,1
0,1,1
1,0,1
0,1,1
0,1,1
0,0,1
0,1,1
1,0,1
0,1,1
0,0,1
0,0,1
0,1,1
0,1,1
0,1,0
0,0,0
0,0,1
0,0,1
0,0,1
0,1,1
0,1,1
0,0,1
0,1,1
0,0,1
0,0,0
0,1,1
0,1,1
0,1,0
0,0,1
0,1,0
0,1,1
0,1,1
0,1,1
0,1,1
0,0,1
0,0,1
0,1,1
0,0,1
0,0,0
0,0,1
1,0,1
0,1,1
0,0,1
0,0,1
0,0,1
0,1,0
1,0,1
0,1,1
0,0,1
1,0,1
0,1,1
0,0,1
0,0,1
0,0,1
0,1,1
0,0,1
0,1,0
0,1,1
0,0,0
0,1,1
0,0,1
1,0,1
0,0,1
0,1,0
0,1,1
0,1,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,1,1
0,1,0
0,1,1
1,0,1
1,0,1
0,1,1
1,0,1
0,1,0
0,0,0
0,0,1
0,0,1
0,1,0
1,0,1
0,0,0
0,1,1
0,0,1
0,1,1
0,0,1
0,1,1
0,0,1
0,1,1
0,1,1
0,0,1
0,0,1
0,0,1
0,0,1
0,1,1
0,0,1
1,0,1
1,0,1
1,0,1
1,0,1
0,1,1
0,1,1
0,1,0
0,0,1
0,1,1
0,1,1
0,0,1
0,0,1
0,1,0
0,1,1
0,0,1
0,1,0
0,1,1
1,0,1
1,0,1
0,1,0
0,1,1
0,0,1
0,1,0
0,1,0
0,1,1
0,0,1
1,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
1,0,1
0,0,1
0,0,1
0,0,1
0,1,1
0,1,1
1,0,1
0,1,1
0,1,1
0,0,1
1,0,1
0,1,1
0,0,1
0,1,1
0,1,1
0,1,1
0,1,1
0,0,1
0,1,1
0,1,1
0,0,1
0,0,1
0,1,1
0,0,1
0,0,1
1,0,1
0,0,1
0,1,1
0,1,1
0,1,1
0,0,1
0,1,1
0,1,1
0,1,1
0,1,1
0,0,1
0,1,1
0,1,1
0,0,1
0,0,1
0,1,1
0,1,0
0,1,1
0,0,1
0,1,1
0,0,1
0,0,1
0,1,1
0,1,1
0,0,1
0,1,1
0,1,0
1,0,1
1,0,1
0,0,1
0,1,1
0,1,0
0,1,1
0,1,1
0,0,0
0,0,1
0,0,1
0,0,1
0,1,1
0,0,1
0,1,1
0,0,1
0,1,1
0,1,1
0,1,1
0,0,1
0,0,1
0,0,1
0,1,1
0,0,1
0,0,1
0,0,1
0,1,1
0,0,1
0,1,1
0,1,1
0,0,1
1,0,1
1,0,1
0,1,1
0,1,1
0,1,0
0,0,1
0,0,1
0,1,1
0,0,1
0,0,1
0,0,1
0,0,1
0,1,1
0,0,1
0,0,1
0,0,1
0,0,1
1,0,1
1,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,0
0,1,1
0,0,1
0,0,1
0,1,1
0,1,0
0,0,0
0,1,1
1,0,1
0,1,0
0,1,1
1,0,1
0,1,0
0,1,1
0,1,1
0,1,1
1,0,1
0,0,1
1,0,1
1,0,1
0,1,1
0,1,0
0,0,1
1,0,1
0,1,1
0,0,0
0,1,1
0,0,1
0,0,1
0,1,1
0,1,1
0,0,1
0,0,1
0,0,1
0,0,0
0,0,1
0,0,1
0,1,1
0,1,1
0,1,1
1,0,1
0,0,1
0,1,1
1,0,1
0,1,1
0,1,1
0,0,1
0,0,1
0,1,1
0,1,1
0,0,1
1,0,1
0,0,1
0,0,1
0,1,1
0,0,1
0,1,1
0,0,1
1,0,1
0,0,1
0,0,1
1,0,1
0,1,1
0,1,1
0,0,1
0,0,1
0,0,1
0,1,0
0,0,1
0,1,1
0,0,1
0,0,1
1,0,1
0,0,1
0,0,1
1,0,1
0,0,1
0,0,1
0,0,1
0,1,1
0,1,1
0,0,1
0,1,1
1,0,1
0,1,1
0,1,1
0,0,1
0,0,1
0,0,1
0,1,1
0,1,1
0,0,0
0,0,1
0,0,0
1,0,1
0,0,1
0,0,1
1,0,1
1,0,1
0,0,1
0,0,1
0,0,1
0,1,1
0,1,1
0,1,1
1,0,1
0,0,1
0,1,1
0,1,1
1,0,1
0,1,0
0,1,0
0,0,1
0,0,1
0,0,1
1,0,1
0,0,1
0,0,1
0,0,1
0,0,0
0,1,1
0,0,1
0,1,1
0,0,1
0,0,1
0,1,1
1,0,1
0,1,1
1,0,1
0,0,1
0,0,1
0,1,1
0,1,1
0,1,1
0,1,0
0,0,1
0,1,0
0,1,1
0,1,0
1,0,1
0,1,0
0,0,0
0,1,1
0,0,1
0,1,1
1,0,1
0,0,1
0,0,1
0,1,1
0,1,1
0,0,1
0,0,1
0,1,0
1,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,1,1
0,1,1
0,1,0
0,0,1
0,0,1
0,1,0
1,0,1
0,1,1
0,0,1
0,1,1
1,0,1
0,1,1
0,1,1
0,1,1
0,0,0
1,0,1
0,0,1
0,0,1
0,1,1
0,1,1
0,0,1
0,1,1
0,0,1
0,0,1
0,1,1
0,0,1
1,0,1
0,1,1
1,0,1
0,1,1
0,1,1
0,0,1
0,1,1
0,0,1
1,0,1
0,1,0
1,0,1
0,0,0
0,1,0
0,0,1
0,0,1
0,1,1
0,1,1
0,0,1
1,0,1
1,0,1
0,0,1
0,1,0
0,1,0
0,0,1
0,1,1
0,0,0
0,1,1
0,0,1
0,1,0
0,1,1
0,0,1
0,1,1
0,1,1
0,0,1
1,0,1
0,0,1
0,0,1
0,1,1
0,1,1
0,1,0
0,0,1
0,0,1
0,0,1
0,1,1
0,1,0
0,1,0
0,0,0
1,0,1
0,0,1
0,1,1
0,1,1
0,1,1
0,1,1
0,0,1
0,0,1
0,0,1
0,1,1
0,1,1
0,1,1
1,0,1
0,0,1
0,1,1
0,0,1
0,0,1
0,1,1
0,1,1
0,1,0
0,0,1
0,1,1
0,1,1
0,0,1
0,1,1
0,1,1
1,0,1
0,1,0
0,0,0
0,0,1
0,0,1
1,0,1
0,1,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,1,0
0,1,1
0,1,1
1,0,1
0,1,1
0,0,1
0,0,1
0,0,1
0,0,1
1,0,1
0,1,1
0,0,1
1,0,1
0,0,1
0,0,1
0,0,1
0,1,1
1,0,1
0,0,1
0,1,1
0,1,0
0,0,1
0,0,1
0,1,1
0,0,1
0,1,1
1,0,1
0,1,1
1,0,1
1,0,1
0,0,1
0,0,1
0,0,0
1,0,1
0,0,1
0,1,0
1,0,1
0,0,1
0,0,1
0,1,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,1,1
0,1,1
0,1,1
0,1,1
1,0,1
0,0,1
0,0,1
0,1,0
0,1,1
0,1,1
1,0,1
1,0,1
1,0,1
0,1,1
0,0,1
1,0,1
0,1,1
0,1,1
0,0,1
0,1,1
0,0,1
0,1,1
1,0,1
0,1,1
0,1,1
0,1,1
0,1,1
0,1,1
0,0,1
0,0,1
1,0,1
1,0,1
0,0,1
0,1,1
1,0,1
1,0,1
1,0,1
0,0,1
0,0,1
0,1,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,1,1
0,1,1
1,0,1
0,1,1
0,0,1
0,1,0
0,1,1
0,0,1
0,1,1
0,1,1
0,0,1
0,1,1
0,0,1
1,0,1
0,0,1
0,1,1
0,0,1
0,0,1
0,1,1
0,0,1
0,1,1
0,1,1
1,0,1
0,1,0
0,1,1
0,0,1
0,0,0
0,1,1
0,1,1
1,0,1
0,0,1
0,1,0
0,0,1
0,0,1
0,1,0
0,0,1
1,0,1
0,0,0
0,1,1
0,0,0
0,1,0
0,0,1
0,1,0
0,0,1
0,1,1
1,0,1
0,0,1
0,0,1
0,1,0
0,1,1
0,1,1
0,1,1
0,0,1
0,0,1
1,0,1
0,0,1
1,0,1
0,1,1
1,0,1
0,1,1
0,1,1
0,1,0
0,1,1
0,1,1
0,0,1
0,0,0
0,1,1
0,0,1
1,0,1
0,1,1
0,1,0
0,0,1
0,1,1
1,0,1
0,0,1
0,0,0
1,0,1
0,1,0
0,1,1
0,1,1
0,0,1
0,0,1
0,1,1
0,1,1
0,0,1
0,1,0
0,0,1
1,0,1
0,0,1
0,0,1
0,0,1
0,1,0
0,1,0
0,0,1
0,0,1
1,0,1
0,1,1
1,0,1
0,1,0
0,0,1
0,1,1
0,0,1
0,0,1
1,0,1
1,0,1
0,0,1
0,0,1
0,1,1
0,1,0
1,0,1
1,0,1
0,1,1
0,0,1
0,1,1
0,0,1
0,0,1
0,1,1
0,1,1
0,1,1
0,0,1
1,0,1
1,0,1
1,0,1
0,0,0
0,1,1
0,0,1
0,1,1
0,1,1
0,1,1
0,0,1
0,0,1
0,1,0
0,1,0
0,0,1
0,0,1
0,0,1
0,1,1
0,0,1
0,0,1
0,1,1
0,1,0
0,1,1
0,0,1
0,1,1
0,1,1
1,0,1
0,0,0
0,1,0
0,1,0
0,1,1
1,0,1
0,1,0
0,1,1
0,0,1
0,0,1
1,0,1
0,1,1
0,1,1
0,1,1
0,0,1
1,0,1
0,1,1
0,1,1
0,1,0
0,0,1
0,0,0
0,0,0
1,0,1
0,1,1
0,0,1
0,0,1
0,0,1
0,0,0
1,0,1
1,0,1
0,0,0
1,0,1
0,0,1
0,0,1
0,1,1
0,0,0
0,0,1
0,1,1
0,1,1
0,1,1
0,0,1
0,1,1
1,0,1
0,0,1
0,1,1
0,1,1
0,1,1
0,1,1
0,0,1
0,1,1
0,0,1
0,0,1
1,0,1
0,0,1
0,0,1
1,0,1
0,1,0
0,0,1
1,0,1
0,0,1
0,1,0
0,1,1
0,0,0
0,1,1
0,1,1
0,1,1
0,1,0
0,1,1
0,0,1
0,1,1
0,0,1
1,0,1
1,0,1
0,1,1
0,0,1
0,0,1
0,1,0
1,0,1
0,1,1
0,0,1
1,0,1
0,1,1
0,1,1
1,0,1
0,0,1
0,0,1
0,1,1
0,1,1
0,0,0
1,0,1
1,0,1
0,0,1
0,1,1
0,0,1
0,1,1
0,1,0
0,0,1
0,0,1
0,1,1
0,0,0
0,0,0
0,1,1
1,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,1,1
0,0,1
0,0,1
0,1,1
0,0,1
0,1,0
0,0,1
0,0,0
0,0,1
0,1,1
0,1,1
0,0,1
0,0,1
0,0,1
0,1,1
0,1,1
0,0,1
0,0,1
0,0,1
0,1,1
0,1,1
0,0,1
1,0,1
0,1,0
0,1,1
0,1,1
0,1,0
0,0,1
0,0,1
0,1,1
0,1,1
0,0,1
0,1,0
1,0,1
0,1,1
1,0,1
0,1,1
0,0,1
0,0,1
0,1,0
0,0,1
0,0,1
1,0,1
1,0,1
0,0,1
0,1,1
0,0,1
0,1,1
0,0,1
0,1,1
0,1,1
0,0,0
0,0,0
0,1,1
1,0,1
1,0,1
0,1,1
0,1,1
0,0,1
0,1,1
0,1,0
0,0,1
0,0,1
0,0,1
0,0,1
1,0,1
1,0,1
0,1,0
0,1,1
0,0,1
0,0,1
0,0,1
0,0,0
0,0,0
0,0,1
1,0,1
0,1,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,0
1,0,1
0,1,1
0,1,0
0,0,1
0,1,1
0,0,1
0,0,1
0,1,1
1,0,1
0,1,1
0,0,1
0,0,1
0,1,1
1,0,1
0,0,1
0,1,1
1,0,1
0,0,1
1,0,1
0,0,1
0,0,0
0,0,1
0,1,1
0,1,0
0,1,1
0,0,1
0,0,1
0,1,0
0,1,1
1,0,1
1,0,1
1,0,1
0,1,1
0,1,1
1,0,1
0,0,1
0,0,1
1,0,1
0,0,0
0,0,0
0,0,1
0,0,1
0,1,1
1,0,1
0,1,1
1,0,1
0,0,1
0,1,1
0,0,1
0,0,1
1,0,1
1,0,1
0,0,1
1,0,1
0,1,1
0,0,0
0,0,1
0,1,1
0,1,1
1,0,1
0,1,1
0,1,1
0,1,0
0,1,1
0,0,1
0,0,1
0,1,0
0,0,1
0,1,1
0,0,1
0,1,1
1,0,1
0,0,1
0,0,1
0,1,1
0,1,1
0,1,1
1,0,1
0,0,1
0,0,1
1,0,1
0,1,0
0,0,1
0,1,1
0,1,1
0,1,1
0,1,1
0,1,1
0,0,1
0,0,1
0,0,1
0,1,0
1,0,1
0,1,1
0,0,1
0,0,1
1,0,1
0,0,1
1,0,1
0,1,1
0,0,0
0,0,1
1,0,1
0,1,0
0,0,1
1,0,1
0,0,0
0,1,1
0,1,1
0,1,0
0,0,1
1,0,1
0,1,1
0,0,1
1,0,1
0,0,0
0,1,1
0,1,0
0,0,1
0,0,1
1,0,1
0,1,1
1,0,1
0,1,1
0,0,1
0,1,1
0,0,1
1,0,1
0,1,1
0,1,1
0,1,1
0,1,0
1,0,1
1,0,1
0,1,1
0,0,1
0,0,1
0,0,1
0,0,1
0,1,1
1,0,1
0,0,1
1,0,1
0,1,0
0,0,1
0,0,1
1,0,1
0,1,1
0,0,1
0,1,1
0,0,1
0,0,1
0,0,1
0,1,1
0,1,1
0,1,1
1,0,1
0,0,1
0,1,1
0,0,1
0,1,1
0,1,1
1,0,1
0,0,1
0,1,0
0,0,1
1,0,1
1,0,1
0,0,1
0,0,0
0,1,1
0,1,1
0,0,1
1,0,1
0,1,0
0,0,1
1,0,1
0,1,1
0,1,1
1,0,1
0,1,1
0,1,1
0,1,0
0,0,1
0,0,1
1,0,1
0,1,1
0,0,1
0,0,1
0,1,1
0,1,1
1,0,1
0,1,1
0,1,1
0,0,1
0,0,1
0,1,1
0,0,1
0,1,1
0,0,1
0,0,1
0,1,1
0,1,0
0,0,1
0,0,1
1,0,1
1,0,1
0,0,1
0,0,1
0,0,1
0,1,0
0,0,1
0,0,1
0,0,1
0,1,1
0,1,1
0,1,1
0,1,0
0,1,0
0,1,1
0,1,1
1,0,1
0,0,1
0,0,1
0,0,1
0,1,1
0,0,1
0,0,1
0,1,1
0,1,1
1,0,1
0,1,1
0,1,1
0,0,1
0,1,1
0,1,1
0,1,1
0,0,1
0,1,1
0,0,1
0,1,1
0,0,1
0,1,1
0,1,1
0,0,1
0,1,0
0,0,1
0,1,0
0,1,0
1,0,1
0,0,1
0,1,1
0,1,1
0,0,1
0,1,0
0,1,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
